train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,firstAudio,secondAudio,imageLoc,whichAudio,instructions.started,instructions.stopped,train2warning10.started,train2warning10.stopped,train2warning5.started,train2warning5.stopped,train2warning4.started,train2warning4.stopped,train2warning3.started,train2warning3.stopped,train2warning2.started,train2warning2.stopped,train2warning1.started,train2warning1.stopped,skipTrain2Instr.keys,skipTrain2Instr.rt,skipTrain2Instr.started,skipTrain2Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning10.started,test1warning10.stopped,test1warning5.started,test1warning5.stopped,test1warning4.started,test1warning4.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,14.989919348852709,None,15.806546872947365,None,None,None,None,None,None,None,None,None,None,None,s,0.3235897356644273,15.806546872947365,None,,,,,,,,,,,,,,,,,testInstr,001,2020_Aug_06_2247,sonority,2020.1.3,60.06513529650281,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.3848363566212356,16.16310809389688,None,,,,,,,,,,,,,testInstr,001,2020_Aug_06_2247,sonority,2020.1.3,60.06513529650281,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.16310809389688,None,None,None,None,None,None,None,None,None,None,None,,,,,,,
