condFile,numWords,condFiles,testFiles,audioTrue,imageTrue,currentPhase,imageFalse,truePos,falsePos,alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,trial1phases.thisRepN,trial1phases.thisTrialN,trial1phases.thisN,trial1phases.thisIndex,train1Words.thisRepN,train1Words.thisTrialN,train1Words.thisN,train1Words.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,train1Questions.thisRepN,train1Questions.thisTrialN,train1Questions.thisN,train1Questions.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,test3Loop.thisRepN,test3Loop.thisTrialN,test3Loop.thisN,test3Loop.thisIndex,postTestLoop.thisRepN,postTestLoop.thisTrialN,postTestLoop.thisN,postTestLoop.thisIndex,instructions.started,instructions.stopped,train1Type.started,train1Type.stopped,skipTrain1Type.keys,skipTrain1Type.started,skipTrain1Type.stopped,train1QuestText.started,train1QuestText.stopped,train1QuestAdvance.keys,train1QuestAdvance.started,train1QuestAdvance.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1Response.keys,train1Response.rt,train1Response.started,train1Response.stopped,chooseImageTrain1.started,chooseImageTrain1.stopped,train1F.started,train1F.stopped,train1J.started,train1J.stopped,correctFeed.started,correctFeed.stopped,incorrectFeed.started,incorrectFeed.stopped,fFeedback.started,fFeedback.stopped,jFeedback.started,jFeedback.stopped,circle.started,circle.stopped,xTrain.started,xTrain.stopped,train1Instructions.started,train1Instructions.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,test1Text.started,test1Text.stopped,key_resp.keys,key_resp.started,key_resp.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test2warning3.started,test2warning3.stopped,test2warning2.started,test2warning2.stopped,test2warning1.started,test2warning1.stopped,test2Text.started,test2Text.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,skipTest3Instr.keys,skipTest3Instr.rt,skipTest3Instr.started,skipTest3Instr.stopped,test3warning3.started,test3warning3.stopped,test3warning2.started,test3warning2.stopped,test3warning1.started,test3warning1.stopped,skipPostTestInstr.keys,skipPostTestInstr.rt,skipPostTestInstr.started,skipPostTestInstr.stopped,postTestInstrText.started,postTestInstrText.stopped,byeText.started,byeText.stopped,quit.keys,quit.rt,quit.started,quit.stopped,participant,ID Number,date,expName,psychopyVersion,frameRate,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block11.xlsx,aoiConditions/train1P1Block11Test.xlsx,,,,,,,0,0,0,0,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.64328968369517,None,None,186.64328968369517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block11.xlsx,aoiConditions/train1P1Block11Test.xlsx,trainingaudio/27_pakapa1.wav,pngimages/27_kiwi.png,train1P1,pngimages/15_barrel.png,0.5,-0.5,0,0,0,0,0,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.17738749307463,None,187.17699042870663,None,187.17699042870663,None,f,0.5881748367100954,188.17795854687574,None,186.6917423371051,None,188.17795854687574,None,188.17795854687574,None,188.83885476604337,None,188.83885476604337,None,188.83885476604337,None,188.83885476604337,None,188.83885476604337,None,188.83885476604337,None,188.83885476604337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block11.xlsx,aoiConditions/train1P1Block11Test.xlsx,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block12.xlsx,aoiConditions/train1P1Block12Test.xlsx,,,,,,,0,0,0,0,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.82899053291766,None,None,189.82899053291766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block12.xlsx,aoiConditions/train1P1Block12Test.xlsx,trainingaudio/16_kokapi2.wav,pngimages/16_icecream.png,train1P1,pngimages/05_megaphone.png,0.5,-0.5,0,0,0,0,0,11,11,11,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.34655255157267,None,190.34616266124067,None,190.34616266124067,None,j,0.5804634960077237,191.34703978232574,None,189.85515607884736,None,191.34703978232574,None,191.34703978232574,None,191.96439371598535,None,191.96439371598535,None,191.96439371598535,None,191.96439371598535,None,191.96439371598535,None,191.96439371598535,None,191.96439371598535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block12.xlsx,aoiConditions/train1P1Block12Test.xlsx,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block13.xlsx,aoiConditions/train1P1Block13Test.xlsx,,,,,,,0,0,0,0,0,12,12,12,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.98163188326288,None,None,192.98163188326288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block13.xlsx,aoiConditions/train1P1Block13Test.xlsx,trainingaudio/20_tatito1.wav,pngimages/20_pizza.png,train1P1,pngimages/11_compass.png,0.5,-0.5,0,0,0,0,0,12,12,12,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.49882840332575,None,193.4999035280198,None,193.4999035280198,None,j,0.12276523851323873,194.49955388784292,None,193.01454782576184,None,194.49955388784292,None,194.49955388784292,None,194.680851007608,None,194.680851007608,None,194.680851007608,None,194.680851007608,None,194.680851007608,None,194.680851007608,None,194.680851007608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block13.xlsx,aoiConditions/train1P1Block13Test.xlsx,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block14.xlsx,aoiConditions/train1P1Block14Test.xlsx,,,,,,,0,0,0,0,0,13,13,13,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.6843421988189,None,None,195.6843421988189,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block14.xlsx,aoiConditions/train1P1Block14Test.xlsx,trainingaudio/14_pokoto1.wav,pngimages/14_coffee.png,train1P1,pngimages/94_house.png,0.5,-0.5,0,0,0,0,0,13,13,13,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.21759573666495,None,196.2178379172401,None,196.2178379172401,None,j,0.27567731458111666,197.218930259638,None,195.72117063764017,None,197.218930259638,None,197.218930259638,None,197.54936477629235,None,197.54936477629235,None,197.54936477629235,None,197.54936477629235,None,197.54936477629235,None,197.54936477629235,None,197.54936477629235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block14.xlsx,aoiConditions/train1P1Block14Test.xlsx,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P1LoopCondition.xlsx,two,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block1.xlsx,aoiConditions/train1P2Block1Test.xlsx,,,,,,,0,1,1,1,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,198.54195210232865,None,None,198.54195210232865,None,208.55832515555085,None,None,208.55832515555085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block1.xlsx,aoiConditions/train1P2Block1Test.xlsx,trainingaudio/09_tipata2.wav,pngimages/09_plane.png,train1P2,pngimages/19_burger.png,0.5,-0.5,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0739457272517,None,224.07431628543418,None,224.07431628543418,None,j,3.2036737139860634,225.07495326490607,None,223.5886887247034,None,225.07495326490607,None,225.07495326490607,None,228.32940560791758,None,228.32940560791758,None,228.32940560791758,None,228.32940560791758,None,228.32940560791758,None,228.32940560791758,None,228.32940560791758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block1.xlsx,aoiConditions/train1P2Block1Test.xlsx,trainingaudio/15_kopota3.wav,pngimages/15_barrel.png,train1P2,pngimages/14_coffee.png,-0.5,0.5,0,1,1,1,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.84576812665327,None,229.84571919211885,None,229.84571919211885,None,f,0.18907529235002585,230.8500262607704,None,229.35018427850446,None,230.8500262607704,None,230.8500262607704,None,231.13376380107366,None,231.13376380107366,None,231.13376380107366,None,231.13376380107366,None,231.13376380107366,None,231.13376380107366,None,231.13376380107366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block1.xlsx,aoiConditions/train1P2Block1Test.xlsx,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block2.xlsx,aoiConditions/train1P2Block2Test.xlsx,,,,,,,0,1,1,1,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.09732087266747,None,None,232.09732087266747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block2.xlsx,aoiConditions/train1P2Block2Test.xlsx,trainingaudio/11_tokiko1.wav,pngimages/11_compass.png,train1P2,pngimages/26_pineapple.png,-0.5,0.5,0,1,1,1,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.63122196224285,None,232.63180811927305,None,232.63180811927305,None,f,-0.0739115183823742,233.63255535246572,None,232.13462695167982,None,233.63255535246572,None,233.63255535246572,None,233.6789559276076,None,233.6789559276076,None,233.6789559276076,None,233.6789559276076,None,233.6789559276076,None,233.6789559276076,None,233.6789559276076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block2.xlsx,aoiConditions/train1P2Block2Test.xlsx,trainingaudio/17_kotako2.wav,pngimages/17_cracker.png,train1P2,pngimages/16_icecream.png,-0.5,0.5,0,1,1,1,0,1,1,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.16703119614394,None,235.16732812600094,None,235.16732812600094,None,f,0.16685803738073446,236.16763812015415,None,234.68225674238056,None,236.16763812015415,None,236.16763812015415,None,236.3704592557915,None,236.3704592557915,None,236.3704592557915,None,236.3704592557915,None,236.3704592557915,None,236.3704592557915,None,236.3704592557915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block2.xlsx,aoiConditions/train1P2Block2Test.xlsx,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block3.xlsx,aoiConditions/train1P2Block3Test.xlsx,,,,,,,0,1,1,1,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.38547309224958,None,None,237.38547309224958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block3.xlsx,aoiConditions/train1P2Block3Test.xlsx,trainingaudio/07_pitapi2.wav,pngimages/07_suitcase.png,train1P2,pngimages/08_bell.png,0.5,-0.5,0,1,1,1,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.90270737042883,None,237.9021883473324,None,237.9021883473324,None,j,-0.1116847408702597,238.8865402499796,None,237.4104722898919,None,238.8865402499796,None,238.8865402499796,None,238.92249390867073,None,238.92249390867073,None,238.92249390867073,None,238.92249390867073,None,238.92249390867073,None,238.92249390867073,None,238.92249390867073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block3.xlsx,aoiConditions/train1P2Block3Test.xlsx,trainingaudio/03_kikita3.wav,pngimages/03_box.png,train1P2,pngimages/01_gift.png,-0.5,0.5,0,1,1,1,0,2,2,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.43782223251182,None,240.4381640945212,None,240.4381640945212,None,f,0.10326392512070015,241.43895474955207,None,239.9374816165364,None,241.43895474955207,None,241.43895474955207,None,241.59415232457104,None,241.59415232457104,None,241.59415232457104,None,241.59415232457104,None,241.59415232457104,None,241.59415232457104,None,241.59415232457104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block3.xlsx,aoiConditions/train1P2Block3Test.xlsx,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block4.xlsx,aoiConditions/train1P2Block4Test.xlsx,,,,,,,0,1,1,1,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.60598957045585,None,None,242.60598957045585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block4.xlsx,aoiConditions/train1P2Block4Test.xlsx,trainingaudio/04_kitoti2.wav,pngimages/04_ladder.png,train1P2,pngimages/12_pie.png,0.5,-0.5,0,1,1,1,0,3,3,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.14057748022023,None,243.14053345427965,None,243.14053345427965,None,j,0.3050999514234718,244.14173265214777,None,242.65117690170882,None,244.14173265214777,None,244.14173265214777,None,244.5148640499974,None,244.5148640499974,None,244.5148640499974,None,244.5148640499974,None,244.5148640499974,None,244.5148640499974,None,244.5148640499974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block4.xlsx,aoiConditions/train1P2Block4Test.xlsx,trainingaudio/22_kakoki1.wav,pngimages/22_egg.png,train1P2,pngimages/02_pallet.png,-0.5,0.5,0,1,1,1,0,3,3,3,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.02639352945843,None,246.0258099399798,None,246.0258099399798,None,f,-0.1721071711217519,247.0264533383306,None,245.52957989939023,None,247.0264533383306,None,247.0264533383306,None,247.07594592584064,None,247.07594592584064,None,247.07594592584064,None,247.07594592584064,None,247.07594592584064,None,247.07594592584064,None,247.07594592584064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block4.xlsx,aoiConditions/train1P2Block4Test.xlsx,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block5.xlsx,aoiConditions/train1P2Block5Test.xlsx,,,,,,,0,1,1,1,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0773955355573,None,None,248.0773955355573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block5.xlsx,aoiConditions/train1P2Block5Test.xlsx,trainingaudio/10_tokiti1.wav,pngimages/10_backpack.png,train1P2,pngimages/23_lemon.png,0.5,-0.5,0,1,1,1,0,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.61137100864434,None,248.61121257557534,None,248.61121257557534,None,j,-0.03562742855865508,249.61226829257794,None,248.12528974638553,None,249.61226829257794,None,249.61226829257794,None,249.6598646673665,None,249.6598646673665,None,249.6598646673665,None,249.6598646673665,None,249.6598646673665,None,249.6598646673665,None,249.6598646673665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block5.xlsx,aoiConditions/train1P2Block5Test.xlsx,trainingaudio/25_tapapi1.wav,pngimages/25_apple.png,train1P2,pngimages/20_pizza.png,-0.5,0.5,0,1,1,1,0,4,4,4,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.16328332523116,None,251.16327781253494,None,251.16327781253494,None,j,0.2506342419947032,252.16429954723571,None,250.6736622392782,None,252.16429954723571,None,252.16429954723571,None,252.4638958752039,None,252.4638958752039,None,252.4638958752039,None,252.4638958752039,None,252.4638958752039,None,252.4638958752039,None,252.4638958752039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block5.xlsx,aoiConditions/train1P2Block5Test.xlsx,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block6.xlsx,aoiConditions/train1P2Block6Test.xlsx,,,,,,,0,1,1,1,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.46507815741933,None,None,253.46507815741933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block6.xlsx,aoiConditions/train1P2Block6Test.xlsx,trainingaudio/21_papika1.wav,pngimages/21_cheese.png,train1P2,pngimages/18_donut.png,-0.5,0.5,0,1,1,1,0,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.99896112310816,None,253.99973720349954,None,253.99973720349954,None,f,0.1421544103359338,255.00039532751543,None,253.50328136936878,None,255.00039532751543,None,255.00039532751543,None,255.19933379575377,None,255.19933379575377,None,255.19933379575377,None,255.19933379575377,None,255.19933379575377,None,255.19933379575377,None,255.19933379575377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block6.xlsx,aoiConditions/train1P2Block6Test.xlsx,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,train1P2,pngimages/27_kiwi.png,-0.5,0.5,0,1,1,1,0,5,5,5,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.6847267275094,None,256.68490509685944,None,256.68490509685944,None,f,0.08902760382625274,257.6853366721771,None,256.1937195410137,None,257.6853366721771,None,257.6853366721771,None,257.8248374418763,None,257.8248374418763,None,257.8248374418763,None,257.8248374418763,None,257.8248374418763,None,257.8248374418763,None,257.8248374418763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block6.xlsx,aoiConditions/train1P2Block6Test.xlsx,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Instructions,1234,2021_Jan_23_1637,experiment,2020.1.3,60.181081538179974,
