firstAudio,secondAudio,imageLoc,whichAudio,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,instructions.started,instructions.stopped,notice.started,notice.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test1Instr.started,test1Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,oneWarningTest1.started,oneWarningTest1.stopped,twoWarningTest1.started,twoWarningTest1.stopped,threeWarningTest1.started,threeWarningTest1.stopped,fourWarningTest1.started,fourWarningTest1.stopped,test2Instr.started,test2Instr.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test2Audio1.started,test2Audio1.stopped,test2Audio1Sound.started,test2Audio1Sound.stopped,test1Audio2Mute.started,test1Audio2Mute.stopped,test2Audio2.started,test2Audio2.stopped,test2Audio2Mute1.started,test2Audio2Mute1.stopped,test2Audio2Sound.started,test2Audio2Sound.stopped,test2Audio2Mute2.started,test2Audio2Mute2.stopped,test2Response.keys,test2Response.rt,test2Response.started,test2Response.stopped,test2Image.started,test2Image.stopped,test2F.started,test2F.stopped,test2J.started,test2J.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,18.18658146436792,None,18.996212866390124,None,d,0.1052690998185426,18.996212866390124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Jul_16_1749,sonority,2020.1.3,59.91216005577177,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.13245868042577,None,d,0.47557034506462514,19.13245868042577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Jul_16_1749,sonority,2020.1.3,59.91216005577177,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,19.638922294252552,None,d,0.4601476868847385,19.638922294252552,None,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Jul_16_1749,sonority,2020.1.3,59.91216005577177,
novelaudio/61_pikati2.wav,novelaudio/61_pikati1.wav,pngimages/61_key.png,1,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.18141314078821,21.182881551794708,20.20543746300973,21.216070133377798,21.166537974611856,None,21.165995164762716,22.16713908291422,20.20543746300973,21.216070133377798,21.166537974611856,22.16713908291422,22.16713908291422,None,f,2.139640641398728,22.16713908291422,None,20.20543746300973,None,20.20543746300973,None,20.20543746300973,None,delete,001,2020_Jul_16_1749,sonority,2020.1.3,59.91216005577177,
novelaudio/41_pototo2.wav,novelaudio/41_pototo1.wav,pngimages/41_piano.png,2,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.401881710800808,25.402938558952883,24.400514868902974,25.402938558952883,25.386692775064148,None,25.38614581186557,26.387059405911714,24.400514868902974,25.402938558952883,25.386692775064148,26.387059405911714,26.387059405911714,None,f,1.2128493706695735,26.387059405911714,None,24.400514868902974,None,24.400514868902974,None,24.400514868902974,None,delete,001,2020_Jul_16_1749,sonority,2020.1.3,59.91216005577177,
novelaudio/79_katapi1.wav,novelaudio/79_katapi2.wav,pngimages/79_pig.png,1,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.671758819557727,28.672489211545326,27.67284187185578,28.672489211545326,28.672489211545326,None,28.672338330408092,29.673024243325926,27.67284187185578,28.672489211545326,28.672489211545326,29.673024243325926,29.673024243325926,None,j,2.152533886837773,29.673024243325926,None,27.67284187185578,None,27.67284187185578,None,27.67284187185578,None,delete,001,2020_Jul_16_1749,sonority,2020.1.3,59.91216005577177,
novelaudio/32_kipoto2.wav,novelaudio/32_kipoto1.wav,pngimages/32_greenpepper.png,1,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.891601360938512,32.89238121593371,31.88477296649944,32.89238121593371,32.876139963045716,None,32.87567946581403,33.87657191534527,31.88477296649944,32.89238121593371,32.876139963045716,33.87657191534527,33.87657191534527,None,j,0.7621245858026668,33.87657191534527,None,31.88477296649944,None,31.88477296649944,None,31.88477296649944,None,delete,001,2020_Jul_16_1749,sonority,2020.1.3,59.91216005577177,
novelaudio/34_kipaki2.wav,novelaudio/34_kipaki1.wav,pngimages/34_knife.png,1,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.71057977126912,35.7114253253676,34.70422524039168,35.7114253253676,35.69510931149125,None,35.694670713844246,36.69560620759148,34.70422524039168,35.7114253253676,35.69510931149125,36.69560620759148,36.69560620759148,None,j,0.5531121894018725,36.69560620759148,None,34.70422524039168,None,34.70422524039168,None,34.70422524039168,None,delete,001,2020_Jul_16_1749,sonority,2020.1.3,59.91216005577177,
