condFile,numWords,condFiles,testFiles,audio,imageLoc,audioTrue,imageTrue,currentPhase,imageFalse,truePos,falsePos,alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,trial1phases.thisRepN,trial1phases.thisTrialN,trial1phases.thisN,trial1phases.thisIndex,train1Words.thisRepN,train1Words.thisTrialN,train1Words.thisN,train1Words.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,train1Questions.thisRepN,train1Questions.thisTrialN,train1Questions.thisN,train1Questions.thisIndex,instructions.started,instructions.stopped,train1Type.started,train1Type.stopped,skipTrain1Type.keys,skipTrain1Type.rt,skipTrain1Type.started,skipTrain1Type.stopped,imagetrain1p1.started,imagetrain1p1.stopped,stimuli1train1p1.started,stimuli1train1p1.stopped,stimuli2train1p1.started,stimuli2train1p1.stopped,stimuli3train1p1.started,stimuli3train1p1.stopped,stimuli4train1p1.started,stimuli4train1p1.stopped,stimuli5train1p1.started,stimuli5train1p1.stopped,listenTrain1p1.started,listenTrain1p1.stopped,train1QuestText.started,train1QuestText.stopped,train1QuestAdvance.keys,train1QuestAdvance.rt,train1QuestAdvance.started,train1QuestAdvance.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1Response.keys,train1Response.rt,train1Response.started,train1Response.stopped,chooseImageTrain1.started,chooseImageTrain1.stopped,train1F.started,train1F.stopped,train1J.started,train1J.stopped,correctFeed.started,correctFeed.stopped,incorrectFeed.started,incorrectFeed.stopped,fFeedback.started,fFeedback.stopped,jFeedback.started,jFeedback.stopped,circle.started,circle.stopped,xTrain.started,xTrain.stopped,train1Instructions.started,train1Instructions.stopped,participant,ID Number,date,expName,psychopyVersion,frameRate,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block3.xlsx,aoiConditions/train1P1Block3Test.xlsx,trainingaudio/25_tapapi1.wav,pngimages/25_apple.png,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,88.92686179548036,97.93047826678958,88.92449930864386,None,90.92703778606374,None,92.93006296538515,None,94.92923266465077,None,96.93237489416497,None,86.9364723659819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block3.xlsx,aoiConditions/train1P1Block3Test.xlsx,trainingaudio/26_kapako1.wav,pngimages/26_pineapple.png,,,,,,,0,0,0,0,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,99.98558622098062,None,99.98321165151428,None,101.96996837378246,None,103.97185250326292,None,105.97342965927673,None,107.9751687976066,None,97.98322256363463,97.98322256363463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block3.xlsx,aoiConditions/train1P1Block3Test.xlsx,,,,,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,108.991720818053,None,None,,108.991720818053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block3.xlsx,aoiConditions/train1P1Block3Test.xlsx,,,trainingaudio/26_kapako1.wav,pngimages/26_pineapple.png,train1P1,pngimages/25_apple.png,0.5,-0.5,0,0,0,0,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.54310242489446,None,109.5429041570751,None,109.5429041570751,None,j,1.7272777387988754,110.54360910091782,None,109.05345679225866,None,110.54360910091782,None,110.54360910091782,None,112.3469886778621,None,112.3469886778621,None,112.3469886778621,None,112.3469886778621,None,112.3469886778621,None,112.3469886778621,None,112.3469886778621,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block3.xlsx,aoiConditions/train1P1Block3Test.xlsx,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block4.xlsx,aoiConditions/train1P1Block4Test.xlsx,trainingaudio/17_kotako2.wav,pngimages/17_cracker.png,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,115.3649607806583,None,115.36308914913097,None,117.35199808336328,None,119.34939239658415,None,121.35172546987887,None,123.35237037828192,None,113.35658527782653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block4.xlsx,aoiConditions/train1P1Block4Test.xlsx,trainingaudio/18_popata2.wav,pngimages/18_donut.png,,,,,,,0,0,0,0,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,126.40629759879084,124.41426757961744,126.40597404959844,None,128.40893655050314,None,130.39620980365436,None,132.39485504287296,None,134.39704652323854,None,124.41426757961744,124.41426757961744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block4.xlsx,aoiConditions/train1P1Block4Test.xlsx,,,,,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,135.41452965863283,None,None,,135.41452965863283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block4.xlsx,aoiConditions/train1P1Block4Test.xlsx,,,trainingaudio/18_popata2.wav,pngimages/18_donut.png,train1P1,pngimages/17_cracker.png,0.5,-0.5,0,0,0,0,0,3,3,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.96237597406144,None,135.965403381153,None,135.965403381153,None,j,1.4054756048717536,136.9690647845855,None,135.47244262468303,None,136.9690647845855,None,136.9690647845855,None,138.4405721410294,None,138.4405721410294,None,138.4405721410294,None,138.4405721410294,None,138.4405721410294,None,138.4405721410294,None,138.4405721410294,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block4.xlsx,aoiConditions/train1P1Block4Test.xlsx,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
