alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,test3Loop.thisRepN,test3Loop.thisTrialN,test3Loop.thisN,test3Loop.thisIndex,postTestLoop.thisRepN,postTestLoop.thisTrialN,postTestLoop.thisN,postTestLoop.thisIndex,instructions.started,instructions.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,test1Text.started,test1Text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test2warning3.started,test2warning3.stopped,test2warning2.started,test2warning2.stopped,test2warning1.started,test2warning1.stopped,test2Text.started,test2Text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,skipTest3Instr.keys,skipTest3Instr.rt,skipTest3Instr.started,skipTest3Instr.stopped,test3warning3.started,test3warning3.stopped,test3warning2.started,test3warning2.stopped,test3warning1.started,test3warning1.stopped,test3Text.started,test3Text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,skipPostTestInstr.keys,skipPostTestInstr.rt,skipPostTestInstr.started,skipPostTestInstr.stopped,postTestInstrText.started,postTestInstrText.stopped,participant,ID Number,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,15.2378651114268,None,space,0.0698543820908526,16.522838367367513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deletesurvey,1002,2020_Oct_01_2125,experiment,2020.1.3,59.89312382871457,
,,,,,,,,,,,,,,,,,,,,,,,,,,16.522838367367513,None,None,None,None,None,16.613404580348288,None,space,0.10653562590596266,16.613404580348288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deletesurvey,1002,2020_Oct_01_2125,experiment,2020.1.3,59.89312382871457,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.13308146159397438,16.7527671027201,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deletesurvey,1002,2020_Oct_01_2125,experiment,2020.1.3,59.89312382871457,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7527671027201,None,None,None,None,None,16.913722730139853,None,space,0.13094775108038448,16.913722730139853,None,,,,,,,,,,,,,,,,,,,,,,,deletesurvey,1002,2020_Oct_01_2125,experiment,2020.1.3,59.89312382871457,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.13100665372621734,17.07057216366229,None,,,,,,,,,,,,,,,,,,,deletesurvey,1002,2020_Oct_01_2125,experiment,2020.1.3,59.89312382871457,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.07057216366229,None,None,None,None,None,17.230698245519307,None,space,0.13104025843495037,17.230698245519307,None,,,,,,,deletesurvey,1002,2020_Oct_01_2125,experiment,2020.1.3,59.89312382871457,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.15183100377907977,17.387110062598367,None,,,deletesurvey,1002,2020_Oct_01_2125,experiment,2020.1.3,59.89312382871457,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.387110062598367,None,,,,,,,
