condFile,numWords,condFiles,testFiles,audio,imageLoc,audioTrue,imageTrue,currentPhase,imageFalse,truePos,falsePos,alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,trial1phases.thisRepN,trial1phases.thisTrialN,trial1phases.thisN,trial1phases.thisIndex,train1Words.thisRepN,train1Words.thisTrialN,train1Words.thisN,train1Words.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,train1Questions.thisRepN,train1Questions.thisTrialN,train1Questions.thisN,train1Questions.thisIndex,instructions.started,instructions.stopped,train1Type.started,train1Type.stopped,skipTrain1Type.keys,skipTrain1Type.rt,skipTrain1Type.started,skipTrain1Type.stopped,imagetrain1p1.started,imagetrain1p1.stopped,stimuli1train1p1.started,stimuli1train1p1.stopped,stimuli2train1p1.started,stimuli2train1p1.stopped,stimuli3train1p1.started,stimuli3train1p1.stopped,stimuli4train1p1.started,stimuli4train1p1.stopped,stimuli5train1p1.started,stimuli5train1p1.stopped,listenTrain1p1.started,listenTrain1p1.stopped,train1QuestText.started,train1QuestText.stopped,train1QuestAdvance.keys,train1QuestAdvance.started,train1QuestAdvance.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1Response.keys,train1Response.rt,train1Response.started,train1Response.stopped,chooseImageTrain1.started,chooseImageTrain1.stopped,train1F.started,train1F.stopped,train1J.started,train1J.stopped,correctFeed.started,correctFeed.stopped,incorrectFeed.started,incorrectFeed.stopped,fFeedback.started,fFeedback.stopped,jFeedback.started,jFeedback.stopped,circle.started,circle.stopped,xTrain.started,xTrain.stopped,train1Instructions.started,train1Instructions.stopped,participant,session,date,expName,psychopyVersion,frameRate,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,trainingaudio/17_kotako2.wav,pngimages/17_cracker.png,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,18.9559986256063,None,20.975606394931674,None,f,3.6018286240287125,20.975606394931674,None,26.638885910157114,None,26.61987022566609,None,28.62005524034612,None,30.619386167032644,None,32.61894099949859,None,34.618745790096,None,24.626575266942382,35.63466040417552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thoma,001,2020_Aug_26_1413,condition1,2020.1.3,59.96585603325637,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,37.68423789134249,35.68300773296505,37.68341027176939,None,39.68354393565096,None,41.68309990060516,None,43.68277857941575,None,45.681916939793155,None,35.68300773296505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thoma,001,2020_Aug_26_1413,condition1,2020.1.3,59.96585603325637,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,46.69874643208459,None,None,46.69874643208459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thoma,001,2020_Aug_26_1413,condition1,2020.1.3,59.96585603325637,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,,,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,train1P1,pngimages/17_cracker.png,-0.5,0.5,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.247494789538905,None,47.248317500110716,None,47.248317500110716,None,f,1.077273414004594,48.24810529965907,None,46.755085257813334,None,48.24810529965907,None,48.24810529965907,None,49.391262403689325,None,49.391262403689325,None,49.391262403689325,None,49.391262403689325,None,49.391262403689325,None,49.391262403689325,None,49.391262403689325,None,thoma,001,2020_Aug_26_1413,condition1,2020.1.3,59.96585603325637,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thoma,001,2020_Aug_26_1413,condition1,2020.1.3,59.96585603325637,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block2.xlsx,aoiConditions/train1P1Block2Test.xlsx,trainingaudio/05_titopo2.wav,pngimages/05_megaphone.png,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,52.38011735212058,None,52.37941206921823,None,54.379505331395194,None,56.37894537928514,None,58.37833407591097,None,60.377712200628594,None,50.388555904850364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thoma,001,2020_Aug_26_1413,condition1,2020.1.3,59.96585603325637,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block2.xlsx,aoiConditions/train1P1Block2Test.xlsx,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,,,,,,,0,0,0,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,63.41047069244087,61.41164987720549,63.409660819219425,None,65.40986546804197,None,67.40923906140961,None,69.40868288534693,None,71.40799870877527,None,61.41164987720549,61.41164987720549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thoma,001,2020_Aug_26_1413,condition1,2020.1.3,59.96585603325637,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block2.xlsx,aoiConditions/train1P1Block2Test.xlsx,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4245257966686,None,None,72.4245257966686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thoma,001,2020_Aug_26_1413,condition1,2020.1.3,59.96585603325637,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block2.xlsx,aoiConditions/train1P1Block2Test.xlsx,,,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,train1P1,pngimages/05_megaphone.png,-0.5,0.5,0,0,0,0,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.94044648925774,None,72.94114271039143,None,72.94114271039143,None,f,0.6408746284432709,73.9410728579387,None,72.44725989643484,None,73.9410728579387,None,73.9410728579387,None,74.63957763835788,None,74.63957763835788,None,74.63957763835788,None,74.63957763835788,None,74.63957763835788,None,74.63957763835788,None,74.63957763835788,None,thoma,001,2020_Aug_26_1413,condition1,2020.1.3,59.96585603325637,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block2.xlsx,aoiConditions/train1P1Block2Test.xlsx,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thoma,001,2020_Aug_26_1413,condition1,2020.1.3,59.96585603325637,
