audioA,audioB,audioC,correctLabel,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,test3Loop.thisRepN,test3Loop.thisTrialN,test3Loop.thisN,test3Loop.thisIndex,postTestLoop.thisRepN,postTestLoop.thisTrialN,postTestLoop.thisN,postTestLoop.thisIndex,instructions.started,instructions.stopped,notice.started,notice.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test1Instr.started,test1Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,oneWarningTest1.started,oneWarningTest1.stopped,twoWarningTest1.started,twoWarningTest1.stopped,threeWarningTest1.started,threeWarningTest1.stopped,fourWarningTest1.started,fourWarningTest1.stopped,test2Instr.started,test2Instr.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test3Instr.started,test3Instr.stopped,skipTest3Instr.keys,skipTest3Instr.rt,skipTest3Instr.started,skipTest3Instr.stopped,postTestText.started,postTestText.stopped,postTestResponse.keys,postTestResponse.rt,postTestResponse.started,postTestResponse.stopped,postTestAudio1.started,postTestAudio1.stopped,fSound.started,fSound.stopped,fMute.started,fMute.stopped,postTestAudio2.started,postTestAudio2.stopped,xMute1.started,xMute1.stopped,xSound.started,xSound.stopped,xMute2.started,xMute2.stopped,postTestAudio3.started,postTestAudio3.stopped,jMute1.started,jMute1.stopped,jSound.started,jSound.stopped,jMute2.started,jMute2.stopped,textInstructionsPostTest.started,textInstructionsPostTest.stopped,fText.started,fText.stopped,xText.started,xText.stopped,jText.started,jText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.033070398843847,None,15.0231777864974,None,h,1.1546317249303684,15.0231777864974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Jul_16_1052,sonority,2020.1.3,60.025134706809105,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.220210304833017,None,h,1.1318719200789928,16.220210304833017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Jul_16_1052,sonority,2020.1.3,60.025134706809105,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,17.387035240768455,None,h,0.5006175331072882,17.387035240768455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Jul_16_1052,sonority,2020.1.3,60.025134706809105,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.935230952920392,None,h,0.417122375103645,17.935230952920392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Jul_16_1052,sonority,2020.1.3,60.025134706809105,
postTest/82_tipiko1.wav,postTest/82_tipiko1.wav,postTest/82_tipiko3.wav,audioA,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.402692753938027,None,f,2.944594574626535,22.42420616513118,None,19.442886815289967,None,19.491213887697086,20.497947660507634,20.424572418327443,None,20.417697128257714,21.431805352680385,19.491213887697086,20.497947660507634,20.424572418327443,21.431805352680385,21.431805352680385,None,21.427208384149708,None,19.491213887697086,21.49853328813333,21.431805352680385,22.450421965215355,22.42420616513118,None,19.491213887697086,None,19.491213887697086,None,19.491213887697086,None,19.491213887697086,None,delete,001,2020_Jul_16_1052,sonority,2020.1.3,60.025134706809105,
postTest/83_pitita3.wav,postTest/83_pitita3.wav,postTest/83_pitita2.wav,audioA,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.2813277698587626,28.414966767304577,None,25.417496330919676,26.432757233385928,25.418115789652802,26.432757233385928,26.415983591927215,None,26.414518277044408,27.414285234292038,25.418115789652802,26.432757233385928,26.415983591927215,27.43059558433015,27.414285234292038,None,27.414426147355698,None,25.418115789652802,27.43059558433015,27.414285234292038,28.438698464538902,28.414966767304577,None,25.418115789652802,None,25.418115789652802,None,25.418115789652802,None,25.418115789652802,None,delete,001,2020_Jul_16_1052,sonority,2020.1.3,60.025134706809105,
postTest/84_pitoka3.wav,postTest/84_pitoka1.wav,postTest/84_pitoka1.wav,audioB,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.1148294411832467,32.73030964261852,None,29.7385863608215,30.750120920245536,29.73493122938089,30.750120920245536,30.72934001556132,None,30.72049111162778,31.735677706310526,29.73493122938089,30.750120920245536,30.72934001556132,31.754807073273696,31.735677706310526,None,31.723200630163774,32.73030964261852,29.73493122938089,31.754807073273696,31.735677706310526,32.749892106396146,32.73030964261852,None,29.73493122938089,None,29.73493122938089,None,29.73493122938089,None,29.73493122938089,None,delete,001,2020_Jul_16_1052,sonority,2020.1.3,60.025134706809105,
postTest/85_kipata2.wav,postTest/85_kipata2.wav,postTest/85_kipata3.wav,audioA,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,0.53598588751629,36.89401651767548,None,33.89845784753561,34.911952729918994,33.904804373625666,34.911952729918994,34.895052221254446,None,34.894548604264855,35.89531161915511,33.904804373625666,34.911952729918994,34.895052221254446,35.89531161915511,35.89531161915511,None,35.89439530659001,36.89401651767548,33.904804373625666,35.91357934731059,35.89531161915511,36.89401651767548,36.89401651767548,None,33.904804373625666,None,33.904804373625666,None,33.904804373625666,None,33.904804373625666,None,delete,001,2020_Jul_16_1052,sonority,2020.1.3,60.025134706809105,
