condFile,numWords,condFiles,testFiles,audio,imageLoc,audioTrue,imageTrue,currentPhase,imageFalse,truePos,falsePos,alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,trial1phases.thisRepN,trial1phases.thisTrialN,trial1phases.thisN,trial1phases.thisIndex,train1Words.thisRepN,train1Words.thisTrialN,train1Words.thisN,train1Words.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,train1Questions.thisRepN,train1Questions.thisTrialN,train1Questions.thisN,train1Questions.thisIndex,instructions.started,instructions.stopped,train1Type.started,train1Type.stopped,skipTrain1Type.keys,skipTrain1Type.rt,skipTrain1Type.started,skipTrain1Type.stopped,imagetrain1p1.started,imagetrain1p1.stopped,stimuli1train1p1.started,stimuli1train1p1.stopped,stimuli2train1p1.started,stimuli2train1p1.stopped,stimuli3train1p1.started,stimuli3train1p1.stopped,stimuli4train1p1.started,stimuli4train1p1.stopped,stimuli5train1p1.started,stimuli5train1p1.stopped,listenTrain1p1.started,listenTrain1p1.stopped,train1QuestText.started,train1QuestText.stopped,train1QuestAdvance.keys,train1QuestAdvance.rt,train1QuestAdvance.started,train1QuestAdvance.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1Response.keys,train1Response.rt,train1Response.started,train1Response.stopped,chooseImageTrain1.started,chooseImageTrain1.stopped,train1F.started,train1F.stopped,train1J.started,train1J.stopped,correctFeed.started,correctFeed.stopped,incorrectFeed.started,incorrectFeed.stopped,fFeedback.started,fFeedback.stopped,jFeedback.started,jFeedback.stopped,circle.started,circle.stopped,xTrain.started,xTrain.stopped,train1Instructions.started,train1Instructions.stopped,Full Name,ID Number,date,expName,psychopyVersion,frameRate,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,20.46915864845505,None,21.851523594465107,None,d,0.2818499638233334,21.851523594465107,None,24.2200479452149,None,24.195626596920192,None,26.181466946029104,None,28.182993882044684,None,30.184660522907507,None,32.18646724621067,None,22.194817252864596,33.204281311132945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1,2020_Sep_24_2106,experiment,2020.1.3,59.93642999633834,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,35.205661745916586,44.21225732419407,35.20468966459157,None,37.20724513026653,None,39.208929139829706,None,41.21098242327571,None,43.212180486589205,None,33.225850604183506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1,2020_Sep_24_2106,experiment,2020.1.3,59.93642999633834,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,44.230656072788406,None,e,6.036957591306418,44.230656072788406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1,2020_Sep_24_2106,experiment,2020.1.3,59.93642999633834,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,,,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,train1P1,pngimages/06_tent.png,-0.5,0.5,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.81788588076597,None,50.81881642824737,None,50.81881642824737,None,f,-0.03376401436980814,51.8196909049293,None,50.32740846410161,None,51.8196909049293,None,51.8196909049293,None,51.86295107199112,None,51.86295107199112,None,51.86295107199112,None,51.86295107199112,None,51.86295107199112,None,51.86295107199112,None,51.86295107199112,None,t,1,2020_Sep_24_2106,experiment,2020.1.3,59.93642999633834,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1,2020_Sep_24_2106,experiment,2020.1.3,59.93642999633834,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block2.xlsx,aoiConditions/train1P1Block2Test.xlsx,trainingaudio/23_patoko1.wav,pngimages/23_lemon.png,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,54.871833656099625,None,54.87102166895056,None,56.873365689476486,None,58.85850071796449,None,60.860028031573165,None,62.861763392109424,None,52.868994249845855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1,2020_Sep_24_2106,experiment,2020.1.3,59.93642999633834,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block2.xlsx,aoiConditions/train1P1Block2Test.xlsx,trainingaudio/22_kakoki1.wav,pngimages/22_egg.png,,,,,,,0,0,0,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,65.89785349194426,63.898893726523966,65.89691199467052,None,67.89929830416804,None,69.90100157033885,None,71.90294535539579,None,73.90433560725069,None,63.898893726523966,63.898893726523966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1,2020_Sep_24_2106,experiment,2020.1.3,59.93642999633834,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block2.xlsx,aoiConditions/train1P1Block2Test.xlsx,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,74.90506773605011,None,None,,74.90506773605011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1,2020_Sep_24_2106,experiment,2020.1.3,59.93642999633834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.43840640591225,None,75.43935696512926,None,75.43935696512926,None,j,0.3510283974464983,76.44000376068288,None,74.95069250173401,None,76.44000376068288,None,76.44000376068288,None,,,,,,,,,,,,,,,,,,,,,
