condFile,numWords,condFiles,testFiles,audioTrue,imageTrue,currentPhase,imageFalse,truePos,falsePos,alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,trial1phases.thisRepN,trial1phases.thisTrialN,trial1phases.thisN,trial1phases.thisIndex,train1Words.thisRepN,train1Words.thisTrialN,train1Words.thisN,train1Words.thisIndex,train1Questions.thisRepN,train1Questions.thisTrialN,train1Questions.thisN,train1Questions.thisIndex,instructions.started,instructions.stopped,train1Type.started,train1Type.stopped,skipTrain1Type.keys,skipTrain1Type.rt,skipTrain1Type.started,skipTrain1Type.stopped,train1QuestText.started,train1QuestText.stopped,train1QuestAdvance.keys,train1QuestAdvance.rt,train1QuestAdvance.started,train1QuestAdvance.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1Response.keys,train1Response.rt,train1Response.started,train1Response.stopped,chooseImageTrain1.started,chooseImageTrain1.stopped,train1F.started,train1F.stopped,train1J.started,train1J.stopped,correctFeed.started,correctFeed.stopped,incorrectFeed.started,incorrectFeed.stopped,fFeedback.started,fFeedback.stopped,jFeedback.started,jFeedback.stopped,circle.started,circle.stopped,xTrain.started,xTrain.stopped,train1Instructions.started,train1Instructions.stopped,participant,session,date,expName,psychopyVersion,frameRate,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,train1P1,pngimages/17_cracker.png,-0.5,0.5,0,0,0,0,0,0,0,0,,,,,0,0,0,0,11.99641487095505,None,14.584168038796633,None,h,0.41755372984334826,14.584168038796633,None,15.03331848187372,None,h,0.37461071414873004,15.03331848187372,None,15.95084887733683,None,15.974838773254305,None,15.974838773254305,None,f,1.257337904535234,16.95081897266209,None,15.46092794276774,None,16.95081897266209,None,16.95081897266209,None,18.258777242619544,None,18.258777242619544,None,18.258777242619544,None,18.258777242619544,None,18.258777242619544,None,18.258777242619544,None,18.258777242619544,None,thomas,001,2020_Aug_21_1049,condition1,2020.1.3,60.23000948589906,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block1.xlsx,aoiConditions/train1P1Block1Test.xlsx,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_21_1049,condition1,2020.1.3,60.23000948589906,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block2.xlsx,aoiConditions/train1P1Block2Test.xlsx,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,train1P1,pngimages/05_megaphone.png,-0.5,0.5,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,19.253107867669314,None,f,0.7125368141569197,19.253107867669314,None,20.49971688995138,None,20.500001132953912,None,20.500001132953912,None,f,0.6670617419295013,21.499288260471076,None,20.00510866800323,None,21.499288260471076,None,21.499288260471076,None,22.20772643527016,None,22.20772643527016,None,22.20772643527016,None,22.20772643527016,None,22.20772643527016,None,22.20772643527016,None,22.20772643527016,None,thomas,001,2020_Aug_21_1049,condition1,2020.1.3,60.23000948589906,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block2.xlsx,aoiConditions/train1P1Block2Test.xlsx,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_21_1049,condition1,2020.1.3,60.23000948589906,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.204960278701037,None,escape,0.3451020224019885,23.204960278701037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
