correctAudio,incorrectAudio,imageLoc,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,testLoop.thisRepN,testLoop.thisTrialN,testLoop.thisN,testLoop.thisIndex,instructions.started,instructions.stopped,notice.started,notice.stopped,text_2.started,text_2.stopped,audioCorrect.started,audioCorrect.stopped,audioIncorrect.started,audioIncorrect.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
trainingaudio/13_kopopi1.wav,trainingaudio/13_kopopi3.wav,pngimages/13_toast.png,,,,,,,,,0,0,0,12,27.644835961986246,None,28.262672644021222,None,30.233823974180268,None,31.26736374342472,None,33.25126204435255,None,31.291070482599025,None,f,3.722373653028626,35.252992987196194,None,1,001,2020_Jul_05_2157,sonority,2020.1.3,59.906874798507054,
trainingaudio/12_pokika3.wav,trainingaudio/12_pokika1.wav,pngimages/12_pie.png,,,,,,,,,0,1,1,11,,,,,,,39.089433444051245,None,41.074413098122385,None,39.085135368317424,None,j,0.8972501180869585,43.07612516193694,None,1,001,2020_Jul_05_2157,sonority,2020.1.3,59.906874798507054,
novelaudio/34_kipaki2.wav,novelaudio/34_kipaki1.wav,pngimages/34_knife.png,,,,,,,,,0,2,2,33,,,,,,,44.02699025577858,None,46.01195786502321,None,44.02178375882431,None,j,1.3684601620334433,48.013694471577764,None,1,001,2020_Jul_05_2157,sonority,2020.1.3,59.906874798507054,
novelaudio/39_kotipa3.wav,novelaudio/39_kotipa1.wav,pngimages/39_fork.png,,,,,,,,,0,3,3,38,,,,,,,49.41450740265718,None,51.399684078293284,None,49.410136000766215,None,j,0.8501846935614594,53.40124020131043,None,1,001,2020_Jul_05_2157,sonority,2020.1.3,59.906874798507054,
trainingaudio/10_tokiti1.wav,trainingaudio/10_tokiti2.wav,pngimages/100_bicycle.png,,,,,,,,,0,4,4,9,,,,,,,54.285245319796374,None,56.28705177876363,None,54.28690803382051,None,j,0.19481800802532234,58.28861394307023,None,1,001,2020_Jul_05_2157,sonority,2020.1.3,59.906874798507054,
novelaudio/31_kikopi2.wav,novelaudio/31_kikopi1.wav,pngimages/31_tomato.png,,,,,,,,,0,5,5,30,,,,,,,58.522286280873956,None,60.50725906297557,None,58.52111638507631,None,j,0.7205952483018336,62.508789888092,None,1,001,2020_Jul_05_2157,sonority,2020.1.3,59.906874798507054,
novelaudio/50_katoko1.wav,novelaudio/50_katoko3.wav,pngimages/50_ruler.png,,,,,,,,,0,6,6,49,,,,,,,63.276129013259194,None,65.27774177336724,None,63.28106497369663,None,j,1.101788184067118,67.27939833283017,None,1,001,2020_Jul_05_2157,sonority,2020.1.3,59.906874798507054,
