condFiles,testFiles,audio,imageLoc,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,blockwords1.thisRepN,blockwords1.thisTrialN,blockwords1.thisN,blockwords1.thisIndex,blocktest1.thisRepN,blocktest1.thisTrialN,blocktest1.thisN,blocktest1.thisIndex,audioTrue,imageTrue,audioFalse,imageFalse,truePos,falsePos,instructions.started,instructions.stopped,stimulitrain1.started,stimulitrain1.stopped,imagetrain1.started,imagetrain1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/18_popata.wav,pngimages/18_donut.png,0,0,0,0,0,0,0,0,,,,,,,,,,,25.997800592877866,None,27.771590154359,None,27.794342407477416,None,1,001,2020_Jul_05_1932,sonority,2020.1.3,59.897797177524865,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/27_pakapa.wav,pngimages/27_kiwi.png,0,0,0,0,0,1,1,1,,,,,,,,,,,,,28.221786326370783,None,28.221016061902446,None,1,001,2020_Jul_05_1932,sonority,2020.1.3,59.897797177524865,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/10_tokiti.wav,pngimages/100_bicycle.png,0,0,0,0,0,2,2,2,,,,,,,,,,,,,28.722186373040493,None,28.72263569398001,None,1,001,2020_Jul_05_1932,sonority,2020.1.3,59.897797177524865,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/22_kakoki.wav,pngimages/22_egg.png,0,0,0,0,0,3,3,3,,,,,,,,,,,,,29.25596492427103,None,29.25702026210911,None,1,001,2020_Jul_05_1932,sonority,2020.1.3,59.897797177524865,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/01_pitito.wav,pngimages/01_gift.png,0,0,0,0,0,4,4,4,,,,,,,,,,,,,29.722879988642852,None,29.724049355829266,None,1,001,2020_Jul_05_1932,sonority,2020.1.3,59.897797177524865,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/24_takopa.wav,pngimages/24_banana.png,0,0,0,0,0,5,5,5,,,,,,,,,,,,,30.290235651841794,None,30.282013078637647,None,1,001,2020_Jul_05_1932,sonority,2020.1.3,59.897797177524865,
