alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,test3Loop.thisRepN,test3Loop.thisTrialN,test3Loop.thisN,test3Loop.thisIndex,firstAudio,secondAudio,imageLoc,whichAudio,currentPhase,instructions.started,instructions.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,test1Text.started,test1Text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test2warning3.started,test2warning3.stopped,test2warning2.started,test2warning2.stopped,test2warning1.started,test2warning1.stopped,test2Text.started,test2Text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,skipTest3Instr.keys,skipTest3Instr.rt,skipTest3Instr.started,skipTest3Instr.stopped,test3warning3.started,test3warning3.stopped,test3warning2.started,test3warning2.stopped,test3warning1.started,test3warning1.stopped,test3Text.started,test3Text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,ID Number,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,17.02986859405064,None,s,1.0752293619443662,17.531386094575282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,10234,2020_Oct_18_1541,experiment,2020.1.3,59.98378347712962,
,,,,,,,,,,,,,,,,,,,,,,,,,,,17.531386094575282,None,None,None,None,None,18.63275618723128,None,s,0.9259392531530466,18.63275618723128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,10234,2020_Oct_18_1541,experiment,2020.1.3,59.98378347712962,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.7222018747415859,19.596379973983858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,10234,2020_Oct_18_1541,experiment,2020.1.3,59.98378347712962,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.596379973983858,None,None,None,None,None,20.35080126594403,None,s,5.375488307414344,20.35080126594403,None,,,,,,,,,,,,,,,,,delete,10234,2020_Oct_18_1541,experiment,2020.1.3,59.98378347712962,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,63.95209244405851,25.766668151831254,None,,,,,,,,,,,,,delete,10234,2020_Oct_18_1541,experiment,2020.1.3,59.98378347712962,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.766668151831254,85.77085213374812,85.75460706214653,None,None,None,89.74208909869776,None,escape,5.224566290882649,89.74208909869776,None,delete,10234,2020_Oct_18_1541,experiment,2020.1.3,59.98378347712962,
