firstAudio,secondAudio,imageLoc,whichAudio,currentPhase,feedback,alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,instructions.started,instructions.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,test1Text.started,test1Text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test1Audio1.started,test1Audio1.stopped,test1Audio1Sound.started,test1Audio1Sound.stopped,test1Audio1Mute.started,test1Audio1Mute.stopped,test1Audio2.started,test1Audio2.stopped,test1Audio2Mute1.started,test1Audio2Mute1.stopped,test1Audio2Sound.started,test1Audio2Sound.stopped,test1Audio2Mute2.started,test1Audio2Mute2.stopped,test1Response.keys,test1Response.rt,test1Response.started,test1Response.stopped,test1Image.started,test1Image.stopped,test1F.started,test1F.stopped,test1J.started,test1J.stopped,test1Instr.started,test1Instr.stopped,test1Correct.started,test1Correct.stopped,text_2.started,text_2.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,15.107447403017431,None,s,0.49279122799634933,16.447309737093747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testFeedback,001,2020_Aug_24_1731,condition1,2020.1.3,59.96802840607863,
,,,,,,,,,,,,,,,,,,,,16.447309737093747,None,None,None,None,None,16.964259715285152,None,s,0.45474241441115737,16.964259715285152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testFeedback,001,2020_Aug_24_1731,condition1,2020.1.3,59.96802840607863,
trainingaudio/14_pokoto1.wav,trainingaudio/14_pokoto3.wav,pngimages/14_coffee.png,1,test1,trainingaudio/14_pokoto1.wav,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,17.99748720023781,None,17.998067541513592,18.998857063241303,18.998857063241303,None,19.99957861965522,None,17.998067541513592,19.99993769917637,19.99993769917637,21.00049614114687,20.9840608057566,None,f,0.5162952532991767,20.9840608057566,None,17.534496911335737,None,20.9840608057566,None,20.9840608057566,None,17.534496911335737,None,22.017296219523995,None,21.521483968012035,None,22.017861458007246,23.018154838122427,testFeedback,001,2020_Aug_24_1731,condition1,2020.1.3,59.96802840607863,
trainingaudio/10_tokiti1.wav,trainingaudio/10_tokiti3.wav,pngimages/10_backpack.png,1,test1,trainingaudio/10_tokiti1.wav,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,23.55231872368604,None,23.552806557621807,24.553519807755947,24.553519807755947,None,25.55424967156723,None,23.552806557621807,25.55439466238022,25.55439466238022,26.555312561336905,26.555312561336905,None,f,0.508258068934083,26.555312561336905,None,23.06628203764558,None,26.555312561336905,None,26.555312561336905,None,23.06628203764558,None,27.58879227032885,None,27.089049024973065,None,27.58928916649893,None,testFeedback,001,2020_Aug_24_1731,condition1,2020.1.3,59.96802840607863,
trainingaudio/03_kikita1.wav,trainingaudio/03_kikita3.wav,pngimages/03_box.png,2,test1,trainingaudio/03_kikita3.wav,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,29.09027427462861,None,29.09080402040854,30.09142023231834,30.09142023231834,None,31.092111582681536,None,29.09080402040854,31.09228073898703,31.09228073898703,32.09320430131629,32.09320430131629,None,j,0.8246405432000756,32.09320430131629,None,28.614459455478936,None,32.09320430131629,None,32.09320430131629,None,28.614459455478936,None,33.44339233664796,None,32.95333215035498,None,33.44388281414285,34.44425699673593,testFeedback,001,2020_Aug_24_1731,condition1,2020.1.3,59.96802840607863,
trainingaudio/07_pitapi2.wav,trainingaudio/07_pitapi3.wav,pngimages/07_suitcase.png,1,test1,trainingaudio/07_pitapi2.wav,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,34.99514242336154,None,34.99586284765974,35.99651304166764,35.99651304166764,None,36.99713831562549,None,34.99586284765974,36.997077147476375,36.997077147476375,37.99817741755396,37.99817741755396,None,f,0.7795230397023261,37.99817741755396,None,34.496522481087595,None,37.99817741755396,None,37.99817741755396,None,34.496522481087595,None,39.298263505846265,None,38.79947138717398,None,39.29881137562916,None,testFeedback,001,2020_Aug_24_1731,condition1,2020.1.3,59.96802840607863,
