train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,test3Loop.thisRepN,test3Loop.thisTrialN,test3Loop.thisN,test3Loop.thisIndex,postTestLoop.thisRepN,postTestLoop.thisTrialN,postTestLoop.thisN,postTestLoop.thisIndex,audioA,audioB,audioC,correctLabel,instructions.started,instructions.stopped,notice.started,notice.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test1Instr.started,test1Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,oneWarningTest1.started,oneWarningTest1.stopped,twoWarningTest1.started,twoWarningTest1.stopped,threeWarningTest1.started,threeWarningTest1.stopped,fourWarningTest1.started,fourWarningTest1.stopped,test2Instr.started,test2Instr.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test3Instr.started,test3Instr.stopped,skipTest3Instr.keys,skipTest3Instr.rt,skipTest3Instr.started,skipTest3Instr.stopped,postTestText.started,postTestText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.738414788153023,None,15.712032852577977,None,n,0.4374562242301181,15.712032852577977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Jul_16_1050,sonority,2020.1.3,59.93737948892787,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.19645746308379,None,n,0.4472570844227448,16.19645746308379,None,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Jul_16_1050,sonority,2020.1.3,59.93737948892787,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,16.694803093676455,None,n,0.5172031394904479,16.694803093676455,None,,,,,,,,,delete,001,2020_Jul_16_1050,sonority,2020.1.3,59.93737948892787,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25835765269585,None,n,0.36740331386681646,17.25835765269585,None,,,delete,001,2020_Jul_16_1050,sonority,2020.1.3,59.93737948892787,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6714225463802,None,,,,,,,
