train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,instructions.started,instructions.stopped,notice.started,notice.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test1Instr.started,test1Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,oneWarningTest1.started,oneWarningTest1.stopped,twoWarningTest1.started,twoWarningTest1.stopped,threeWarningTest1.started,threeWarningTest1.stopped,fourWarningTest1.started,fourWarningTest1.stopped,test2Instr.started,test2Instr.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,11.12592578039039,None,12.812959397560917,None,a,0.7256816369481385,12.812959397560917,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_13_1854,sonority,2020.1.3,59.890212011019656,
,,,,,,,,,,,,,,,,,,,,,,,,13.577475201454945,None,a,0.6633192886365578,13.577475201454945,None,,,,,,,,,,,,,,,1,001,2020_Jul_13_1854,sonority,2020.1.3,59.890212011019656,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,14.285402997396886,None,a,0.6016448922455311,14.285402997396886,None,1,001,2020_Jul_13_1854,sonority,2020.1.3,59.890212011019656,
