condFiles,testFiles,audio,imageLoc,audioTrue,imageTrue,audioFalse,imageFalse,truePos,falsePos,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,blockwords1.thisRepN,blockwords1.thisTrialN,blockwords1.thisN,blockwords1.thisIndex,blocktest1.thisRepN,blocktest1.thisTrialN,blocktest1.thisN,blocktest1.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,blockloop2.thisRepN,blockloop2.thisTrialN,blockloop2.thisN,blockloop2.thisIndex,blocktest2.thisRepN,blocktest2.thisTrialN,blocktest2.thisN,blocktest2.thisIndex,instructions.started,instructions.stopped,stimulitrain1.started,stimulitrain1.stopped,imagetrain1.started,imagetrain1.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1TestAnswer.keys,train1TestAnswer.started,train1TestAnswer.stopped,train1TestAnswer.rt,notice.started,notice.stopped,stimulitrain2.started,stimulitrain2.stopped,imagetrain2.started,imagetrain2.stopped,stimulitest2.started,stimulitest2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,correct2.started,correct2.stopped,incorrect2.started,incorrect2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,trainaudio/07_pitapi.wav,pngimages/07_suitcase.png,trainaudio/14_pokoto.wav,pngimages/14_coffee.png,0.5,-0.5,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,159.00201733775322,None,158.99947667325614,None,158.99947667325614,None,j,160.98777620494366,None,-11.058129669487244,,,,,,,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,trainaudio/17_kotako.wav,pngimages/17_cracker.png,trainaudio/02_pitito.wav,pngimages/02_pallet.png,-0.5,0.5,0,8,8,8,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,161.0211957902764,None,161.0156707285496,None,161.0156707285496,None,j,163.0062380094605,None,4.171271325278212,,,,,,,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,trainaudio/21_papika.wav,pngimages/21_cheese.png,trainaudio/18_popata.wav,pngimages/18_donut.png,0.5,-0.5,0,8,8,8,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,167.22665775828065,None,167.2307840725989,None,167.2307840725989,None,j,169.22797034180257,None,3.1324828455690295,,,,,,,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainaudio/13_kopopi.wav,pngimages/13_toast.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,172.37945040120394,None,174.41458945093038,None,174.4063129969727,None,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainaudio/10_tokiti.wav,pngimages/100_bicycle.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,175.93282644393622,None,175.93606540602923,175.93606540602923,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainaudio/23_patoko.wav,pngimages/23_lemon.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,177.45075457599015,None,177.45696354949905,177.45696354949905,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainaudio/26_kapako.wav,pngimages/26_pineapple.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,178.98512136007486,None,178.98805259396613,178.98805259396613,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainaudio/18_popata.wav,pngimages/18_donut.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,180.5366960034182,None,180.53547728645208,180.53547728645208,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainaudio/14_pokoto.wav,pngimages/14_coffee.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,182.054757799019,None,182.04613468829484,182.04613468829484,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainaudio/11_tokiko.wav,pngimages/11_compass.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,183.55568876180624,None,183.55893561533594,183.55893561533594,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainaudio/22_kakoki.wav,pngimages/22_egg.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,185.10718143239794,None,185.09781301527983,185.09781301527983,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainaudio/05_titopo.wav,pngimages/05_megaphone.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,186.62514845526022,None,186.6164434095408,186.6164434095408,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainaudio/13_kopopi.wav,pngimages/13_toast.png,trainaudio/26_kapako.wav,pngimages/26_pineapple.png,0.5,-0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,188.15952316853802,None,j,0.58238261679071,190.14527414429176,None,188.15741222855286,None,188.15741222855286,None,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainaudio/10_tokiti.wav,pngimages/100_bicycle.png,trainaudio/18_popata.wav,pngimages/18_donut.png,0.5,-0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,190.7791794115794,None,j,0.2288772904430516,192.78082426605397,None,190.78124413569458,None,190.78124413569458,None,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainaudio/23_patoko.wav,pngimages/23_lemon.png,trainaudio/14_pokoto.wav,pngimages/14_coffee.png,0.5,-0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,193.04792434491975,None,j,0.7616405273874989,195.0491489144042,None,193.05276575917378,None,193.05276575917378,None,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainaudio/26_kapako.wav,pngimages/26_pineapple.png,trainaudio/11_tokiko.wav,pngimages/11_compass.png,-0.5,0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,195.90006139461184,None,j,2.754814247324248,197.88539786236652,None,195.89950729504926,None,195.89950729504926,None,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainaudio/18_popata.wav,pngimages/18_donut.png,trainaudio/22_kakoki.wav,pngimages/22_egg.png,0.5,-0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,200.70442260182173,None,j,0.5715483184321783,202.70566910873458,None,200.70913869707147,None,200.70913869707147,None,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainaudio/14_pokoto.wav,pngimages/14_coffee.png,trainaudio/05_titopo.wav,pngimages/05_megaphone.png,-0.5,0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,203.32308244736925,None,j,1.3432789327780483,205.30793663140503,None,203.32446937651548,None,203.32446937651548,None,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainaudio/11_tokiko.wav,pngimages/11_compass.png,trainaudio/13_kopopi.wav,pngimages/13_toast.png,-0.5,0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,206.69388511958533,None,j,0.6051050410460448,208.69410947799042,None,206.69920681638177,None,206.69920681638177,None,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainaudio/22_kakoki.wav,pngimages/22_egg.png,trainaudio/10_tokiti.wav,pngimages/100_bicycle.png,-0.5,0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,209.39515681112243,None,j,0.512629883014597,211.37986196407292,None,209.39193774752493,None,209.39193774752493,None,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainaudio/05_titopo.wav,pngimages/05_megaphone.png,trainaudio/23_patoko.wav,pngimages/23_lemon.png,0.5,-0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,211.94723903609267,None,j,0.5766267777944449,213.93157559484825,None,211.9453814527078,None,211.9453814527078,None,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,trainaudio/12_pokika.wav,pngimages/12_pie.png,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,214.59971262338513,None,214.59788607712835,None,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,trainaudio/20_tatito.wav,pngimages/20_pizza.png,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,216.1160565026774,None,216.11079197157233,216.11079197157233,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,trainaudio/02_pitito.wav,pngimages/02_pallet.png,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,217.61725365979365,None,217.6179095550906,217.6179095550906,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,trainaudio/21_papika.wav,pngimages/21_cheese.png,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,219.135416193906,None,219.13860380502592,219.13860380502592,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,trainaudio/15_kopota.wav,pngimages/15_barrel.png,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,220.70348465379502,None,220.69302204580163,220.69302204580163,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,trainaudio/24_takopa.wav,pngimages/24_banana.png,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,222.25464135316142,None,222.24658997500956,222.24658997500956,,,,,,,,,,,1,001,2020_Jul_06_2051,sonority,2020.1.3,60.02649519618351,
