condFiles,testFiles,audio,imageLoc,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,blockwords1.thisRepN,blockwords1.thisTrialN,blockwords1.thisN,blockwords1.thisIndex,blocktest1.thisRepN,blocktest1.thisTrialN,blocktest1.thisN,blocktest1.thisIndex,audioTrue,imageTrue,audioFalse,imageFalse,truePos,falsePos,instructions.started,instructions.stopped,stimulitrain1.started,stimulitrain1.stopped,imagetrain1.started,imagetrain1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/18_popata.wav,pngimages/18_donut.png,0,0,0,0,0,0,0,0,,,,,,,,,,,11.500790087451605,None,14.753475157648609,None,14.778684139084362,None,1,001,2020_Jul_05_1943,sonority,2020.1.3,59.89088919077524,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/27_pakapa.wav,pngimages/27_kiwi.png,0,0,0,0,0,1,1,1,,,,,,,,,,,,,15.20386163029416,None,15.2039433764985,None,1,001,2020_Jul_05_1943,sonority,2020.1.3,59.89088919077524,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/10_tokiti.wav,pngimages/100_bicycle.png,0,0,0,0,0,2,2,2,,,,,,,,,,,,,15.75431168751784,None,15.757311565557757,None,1,001,2020_Jul_05_1943,sonority,2020.1.3,59.89088919077524,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/22_kakoki.wav,pngimages/22_egg.png,0,0,0,0,0,3,3,3,,,,,,,,,,,,,16.25464263693284,None,16.25799895108139,None,1,001,2020_Jul_05_1943,sonority,2020.1.3,59.89088919077524,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/01_pitito.wav,pngimages/01_gift.png,0,0,0,0,0,4,4,4,,,,,,,,,,,,,16.721573937271025,None,16.718573681648195,None,1,001,2020_Jul_05_1943,sonority,2020.1.3,59.89088919077524,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/24_takopa.wav,pngimages/24_banana.png,0,0,0,0,0,5,5,5,,,,,,,,,,,,,17.25551635849224,None,17.257079542267093,None,1,001,2020_Jul_05_1943,sonority,2020.1.3,59.89088919077524,
