condFiles,testFiles,audioTrue,imageTrue,audioFalse,imageFalse,truePos,falsePos,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,blockwords1.thisRepN,blockwords1.thisTrialN,blockwords1.thisN,blockwords1.thisIndex,blocktest1.thisRepN,blocktest1.thisTrialN,blocktest1.thisN,blocktest1.thisIndex,instructions.started,instructions.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1TestAnswer.keys,train1TestAnswer.rt,train1TestAnswer.started,train1TestAnswer.stopped,participant,session,date,expName,psychopyVersion,frameRate,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/18_popata.wav,pngimages/18_donut.png,trainaudio/22_kakoki.wav,pngimages/22_egg.png,0.5,-0.5,0,0,0,0,,,,,0,0,0,0,10.023939744172822,None,11.336590884976069,None,11.365999091540289,None,11.365999091540289,None,j,0.21914363959695038,13.32216877778228,None,1,001,2020_Jul_05_2127,sonority,2020.1.3,59.79623445812829,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/10_tokiti.wav,pngimages/100_bicycle.png,trainaudio/24_takopa.wav,pngimages/24_banana.png,-0.5,0.5,0,0,0,0,,,,,0,1,1,1,,,13.622497235165794,None,13.622661784800584,None,13.622661784800584,None,j,0.6088268532312213,15.60786553296748,None,1,001,2020_Jul_05_2127,sonority,2020.1.3,59.79623445812829,
