firstAudio,secondAudio,imageLoc,whichAudio,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,instructions.started,instructions.stopped,train2warning3.started,train2warning3.stopped,train2warning2.started,train2warning2.stopped,train2warning1.started,train2warning1.stopped,skipTrain2Instr.keys,skipTrain2Instr.rt,skipTrain2Instr.started,skipTrain2Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,test1Audio1.started,test1Audio1.stopped,test1Audio1Sound.started,test1Audio1Sound.stopped,test1Audio1Mute.started,test1Audio1Mute.stopped,test1Audio2.started,test1Audio2.stopped,test1Audio2Mute1.started,test1Audio2Mute1.stopped,test1Audio2Sound.started,test1Audio2Sound.stopped,test1Audio2Mute2.started,test1Audio2Mute2.stopped,test1Response.keys,test1Response.rt,test1Response.started,test1Response.stopped,test1Image.started,test1Image.stopped,test1F.started,test1F.stopped,test1J.started,test1J.stopped,test1Instr.started,test1Instr.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,13.761091057443991,None,14.173354125581682,None,None,None,None,None,j,0.005926885409280658,14.173354125581682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,here,001,2020_Aug_07_1611,sonority,2020.1.3,60.06186615099044,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.11347510223276913,14.20078008202836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,here,001,2020_Aug_07_1611,sonority,2020.1.3,60.06186615099044,
trainingaudio/24_takopa3.wav,trainingaudio/24_takopa1.wav,pngimages/24_banana.png,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,14.20078008202836,None,None,None,None,None,14.410463140695356,None,14.439854027470574,15.445575131103396,15.396030871197581,None,16.396395387663507,None,14.439854027470574,16.44637295929715,16.396579118445516,17.397263294784352,17.397263294784352,None,j,1.258748923894018,16.396579118445516,None,14.439854027470574,None,14.439854027470574,None,14.439854027470574,None,14.439854027470574,None,here,001,2020_Aug_07_1611,sonority,2020.1.3,60.06186615099044,
trainingaudio/26_kapako1.wav,trainingaudio/26_kapako3.wav,pngimages/26_pineapple.png,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,17.713934316276575,None,17.719500536331907,18.73160237725824,18.715533672831953,None,19.715998248034158,None,17.719500536331907,19.732473456067964,19.71596222696826,20.71672116429545,20.71672116429545,None,f,1.3525615080725402,19.71596222696826,None,17.719500536331907,None,17.719500536331907,None,17.719500536331907,None,17.719500536331907,None,here,001,2020_Aug_07_1611,sonority,2020.1.3,60.06186615099044,
trainingaudio/25_tapapi3.wav,trainingaudio/25_tapapi1.wav,pngimages/25_apple.png,2,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,21.116839800239543,None,21.115327136125416,22.117745918454602,22.101313981227577,None,23.102137635764667,None,21.115327136125416,23.11917317379266,23.102290404960513,24.103087855502963,24.103087855502963,None,j,1.2058143662288785,23.102290404960513,None,21.115327136125416,None,21.115327136125416,None,21.115327136125416,None,21.115327136125416,None,here,001,2020_Aug_07_1611,sonority,2020.1.3,60.06186615099044,
