condFiles,testFiles,audio,imageLoc,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,blockwords1.thisRepN,blockwords1.thisTrialN,blockwords1.thisN,blockwords1.thisIndex,blocktest1.thisRepN,blocktest1.thisTrialN,blocktest1.thisN,blocktest1.thisIndex,audioTrue,imageTrue,audioFalse,imageFalse,truePos,falsePos,instructions.started,instructions.stopped,stimulitrain1.started,stimulitrain1.stopped,imagetrain1.started,imagetrain1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/18_popata.wav,pngimages/18_donut.png,0,0,0,0,0,0,0,0,,,,,,,,,,,11.463680708764514,None,12.542821456095044,None,12.56476923593982,None,1,001,2020_Jul_05_1941,sonority,2020.1.3,59.958547651529805,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/27_pakapa.wav,pngimages/27_kiwi.png,0,0,0,0,0,1,1,1,,,,,,,,,,,,,12.992967636431423,None,12.990310526080066,None,1,001,2020_Jul_05_1941,sonority,2020.1.3,59.958547651529805,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/10_tokiti.wav,pngimages/100_bicycle.png,0,0,0,0,0,2,2,2,,,,,,,,,,,,,13.52670435172986,None,13.525411742228243,None,1,001,2020_Jul_05_1941,sonority,2020.1.3,59.958547651529805,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/22_kakoki.wav,pngimages/22_egg.png,0,0,0,0,0,3,3,3,,,,,,,,,,,,,13.993751493804304,None,13.991938653722173,None,1,001,2020_Jul_05_1941,sonority,2020.1.3,59.958547651529805,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/01_pitito.wav,pngimages/01_gift.png,0,0,0,0,0,4,4,4,,,,,,,,,,,,,14.477351996891958,None,14.481998655057396,None,1,001,2020_Jul_05_1941,sonority,2020.1.3,59.958547651529805,
autoConditions/train1Block1.xlsx,autoConditions/train1Block1Test.xlsx,trainaudio/24_takopa.wav,pngimages/24_banana.png,0,0,0,0,0,5,5,5,,,,,,,,,,,,,15.0612366293979,None,15.055343502082906,None,1,001,2020_Jul_05_1941,sonority,2020.1.3,59.958547651529805,
