firstAudio,secondAudio,imageLoc,whichAudio,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,instructions.started,instructions.stopped,train2warning3.started,train2warning3.stopped,train2warning2.started,train2warning2.stopped,train2warning1.started,train2warning1.stopped,skipTrain2Instr.keys,skipTrain2Instr.rt,skipTrain2Instr.started,skipTrain2Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,test1Audio1.started,test1Audio1.stopped,test1Audio1Sound.started,test1Audio1Sound.stopped,test1Audio1Mute.started,test1Audio1Mute.stopped,test1Audio2.started,test1Audio2.stopped,test1Audio2Mute1.started,test1Audio2Mute1.stopped,test1Audio2Sound.started,test1Audio2Sound.stopped,test1Audio2Mute2.started,test1Audio2Mute2.stopped,test1Response.keys,test1Response.rt,test1Response.started,test1Response.stopped,test1Image.started,test1Image.stopped,test1F.started,test1F.stopped,test1J.started,test1J.stopped,test1Instr.started,test1Instr.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,10.950420247390866,None,12.044104453874752,None,None,None,None,None,d,0.5015140988398343,12.044104453874752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_07_1608,sonority,2020.1.3,59.69741500302117,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0.7501891681458801,12.567615652922541,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_07_1608,sonority,2020.1.3,59.69741500302117,
trainingaudio/24_takopa3.wav,trainingaudio/24_takopa1.wav,pngimages/24_banana.png,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,12.567615652922541,None,None,None,None,None,13.434694084012882,None,13.463805485516787,14.469306459650397,14.419580960879102,None,15.420099228108302,None,13.463805485516787,15.470218694768846,15.420343674020842,16.421059189597145,16.421059189597145,None,j,7.01732982438989,15.420343674020842,None,13.463805485516787,None,13.463805485516787,None,13.463805485516787,None,13.463805485516787,None,delete,001,2020_Aug_07_1608,sonority,2020.1.3,59.69741500302117,
trainingaudio/26_kapako1.wav,trainingaudio/26_kapako3.wav,pngimages/26_pineapple.png,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,22.509543127194046,None,22.50878064078279,23.510065925540403,23.49368684971705,None,24.494284786470235,None,22.50878064078279,24.510938892373815,24.494553019991145,25.495331591460854,25.495331591460854,None,f,2.0173487034626305,24.494553019991145,None,22.50878064078279,None,22.50878064078279,None,22.50878064078279,None,22.50878064078279,None,delete,001,2020_Aug_07_1608,sonority,2020.1.3,59.69741500302117,
trainingaudio/25_tapapi3.wav,trainingaudio/25_tapapi1.wav,pngimages/25_apple.png,2,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,26.596098457928747,None,26.58647694485262,27.597077147336677,27.563873450038955,None,28.56452689128928,None,26.58647694485262,28.597927081631497,28.56454063532874,29.56529655191116,29.56529655191116,None,j,1.6743271509185433,28.56454063532874,None,26.58647694485262,None,26.58647694485262,None,26.58647694485262,None,26.58647694485262,None,delete,001,2020_Aug_07_1608,sonority,2020.1.3,59.69741500302117,
trainingaudio/08_tipako2.wav,trainingaudio/08_tipako3.wav,pngimages/08_bell.png,1,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,30.29917642087676,None,30.30387360113673,31.31701832031831,31.300247315317392,None,32.30098382448777,None,30.30387360113673,32.317654543789104,32.301069686189294,33.30205403943546,33.30205403943546,None,j,1.6684988145716488,32.301069686189294,None,30.30387360113673,None,30.30387360113673,None,30.30387360113673,None,30.30387360113673,None,delete,001,2020_Aug_07_1608,sonority,2020.1.3,59.69741500302117,
trainingaudio/16_kokapi2.wav,trainingaudio/16_kokapi1.wav,pngimages/16_icecream.png,1,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,34.018880473077296,None,34.01419590390287,35.01984375715256,35.003288350766525,None,36.004009001608935,None,34.01419590390287,36.02069671195932,36.00416245032102,37.004816042725,37.004816042725,None,f,2.2404324810486287,36.00416245032102,None,34.01419590390287,None,34.01419590390287,None,34.01419590390287,None,34.01419590390287,None,delete,001,2020_Aug_07_1608,sonority,2020.1.3,59.69741500302117,
